,date,un_rate,12_mo_unemp_change,median_household_price,pct_house_change_year,housing_climb_change,cpi_change_all,cpi_change_less_food_and_energy,36_mo_cpi_change_all,average_sp_price,pct_monthly_sp_change,pct_bimonthly_sp_change,ten_yr_yield,one_yr_yield,yield_diff,yield_below_zero,years_since_recession,years_until_recession,recession_in_next_year,in_recession
31,1970-08-01,5.1,1.5999999999999996,23000.0,-11.196911196911197,-15.632395067878939,5.69106,6.20155,3.0876900000000003,77.92,2.9054410987850012,3.0824183093001696,7.39,7.01,0.3799999999999999,0,0.0,0.0,1.0,1
32,1970-09-01,5.4,1.7000000000000002,23000.0,-11.196911196911197,-15.632395067878939,5.66038,6.16967,3.06496,82.58,5.980492813141679,9.059693608029582,7.47,6.84,0.6299999999999999,0,0.0,0.0,1.0,1
33,1970-10-01,5.5,1.7999999999999998,22600.0,-9.236947791164658,-6.502572791164658,5.63003,6.13811,3.0425099999999996,84.37,2.1675950593364086,8.277720739219715,7.29,6.58,0.71,0,0.0,0.0,1.0,1
34,1970-11-01,5.9,2.4000000000000004,22600.0,-9.236947791164658,-6.502572791164658,5.6,6.63265,2.49781,84.28,-0.10667298802892428,2.058609832889323,7.24,6.18,1.0600000000000005,0,0.0,0.0,1.0,1
35,1970-12-01,6.1,2.5999999999999996,22600.0,-9.236947791164658,-6.502572791164658,5.57029,6.59898,2.28961,90.05,6.8462268628381535,6.732250800047401,6.48,5.07,1.4100000000000001,0,0.0821917808219178,2.9205479452054797,0.0,0
36,1971-01-01,5.9,2.0000000000000004,24300.0,1.6736401673640167,8.677531217947674,5.27704,6.31313,1.6296200000000005,93.49,3.8200999444752894,10.927859515899376,6.46,4.92,1.54,0,0.16712328767123288,2.835616438356164,0.0,0
37,1971-02-01,5.9,1.7000000000000002,24300.0,1.6736401673640167,8.677531217947674,4.72441,6.03015,1.08805,97.11,3.8720718793453894,7.840088839533594,6.09,4.22,1.87,0,0.25205479452054796,2.750684931506849,0.0,0
38,1971-03-01,6.0,1.5999999999999996,24300.0,1.6736401673640167,8.677531217947674,4.43864,5.23691,0.4992500000000004,99.6,2.564102564102559,6.535458337790137,6.12,3.7,2.42,0,0.3287671232876712,2.673972602739726,0.0,0
39,1971-04-01,5.9,1.3000000000000007,25800.0,5.737704918032787,11.529210709538578,4.15584,4.9505,0.22835000000000027,103.0,3.413654618473901,6.065286788178355,5.58,3.96,1.62,0,0.4136986301369863,2.589041095890411,0.0,0
40,1971-05-01,5.9,1.1000000000000005,25800.0,5.737704918032787,11.529210709538578,4.40415,5.18519,0.17453999999999947,101.6,-1.3592233009708794,2.0080321285140563,6.15,4.79,1.3600000000000003,0,0.4958904109589041,2.506849315068493,0.0,0
41,1971-06-01,5.9,1.0,25800.0,5.737704918032787,11.529210709538578,4.38144,4.90196,0.1772399999999994,99.72,-1.850393700787397,-3.184466019417477,6.36,5.15,1.21,0,0.5808219178082191,2.421917808219178,0.0,0
42,1971-07-01,6.0,1.0,25300.0,10.0,21.196911196911195,4.37018,4.88998,-0.12083999999999939,99.0,-0.7220216606498184,-2.559055118110231,6.69,6.18,0.5100000000000007,0,0.663013698630137,2.33972602739726,0.0,0
43,1971-08-01,6.1,1.0,25300.0,10.0,21.196911196911195,4.35897,4.62287,-0.11864000000000008,97.24,-1.777777777777783,-2.486963497793827,6.86,6.15,0.71,0,0.7479452054794521,2.254794520547945,0.0,0
44,1971-09-01,6.0,0.5999999999999996,25300.0,10.0,21.196911196911195,4.08163,4.11622,-0.38266000000000044,99.4,2.2213081036610562,0.40404040404040975,6.22,5.35,0.8700000000000001,0,0.8328767123287671,2.16986301369863,0.0,0
45,1971-10-01,5.8,0.2999999999999998,25500.0,12.831858407079647,22.068806198244303,3.80711,3.85542,-0.9406599999999998,97.29,-2.122736418511066,0.051419169066239584,6.0,5.24,0.7599999999999998,0,0.915068493150685,2.0876712328767124,0.0,0
46,1971-11-01,6.0,0.09999999999999964,25500.0,12.831858407079647,22.068806198244303,3.53535,3.34928,-0.8894299999999999,92.78,-4.6356254496865095,-6.659959758551312,5.8,4.6,1.2000000000000002,0,1.0,2.0027397260273974,0.0,0
47,1971-12-01,6.0,-0.09999999999999964,25500.0,12.831858407079647,22.068806198244303,3.26633,3.09524,-1.4395499999999997,99.17,6.887260185384782,1.9323671497584491,5.92,4.7,1.2199999999999998,0,1.082191780821918,1.9205479452054794,0.0,0
48,1972-01-01,5.8,-0.10000000000000053,26200.0,7.818930041152264,6.145289873788247,3.25815,3.32542,-1.4339299999999997,103.3,4.1645658969446355,11.338650571243798,5.94,4.49,1.4500000000000002,0,1.167123287671233,1.8356164383561644,0.0,0
49,1972-02-01,5.7,-0.20000000000000018,26200.0,7.818930041152264,6.145289873788247,3.7594,3.31754,-0.9189599999999998,105.2,1.8393030009680598,6.080467883432491,6.09,4.44,1.6499999999999995,0,1.252054794520548,1.7506849315068493,0.0,0
50,1972-03-01,5.8,-0.20000000000000018,26200.0,7.818930041152264,6.145289873788247,3.5,3.31754,-1.7478100000000003,107.7,2.376425855513308,4.259438528557605,6.04,4.28,1.7599999999999998,0,1.3315068493150686,1.6712328767123288,0.0,0
51,1972-04-01,5.7,-0.20000000000000018,26800.0,3.875968992248062,-1.8617359257847248,3.49127,3.30189,-2.0319899999999995,108.8,1.0213556174558907,3.422053231939158,6.14,5.12,1.0199999999999996,0,1.4164383561643836,1.5863013698630137,0.0,0
52,1972-05-01,5.7,-0.20000000000000018,26800.0,3.875968992248062,-1.8617359257847248,3.22581,3.05164,-2.28144,107.7,-1.0110294117647007,0.0,6.14,4.57,1.5699999999999994,0,1.4986301369863013,1.5041095890410958,0.0,0
53,1972-06-01,5.7,-0.20000000000000018,26800.0,3.875968992248062,-1.8617359257847248,2.96296,2.80374,-2.5125400000000004,108.0,0.27855153203342353,-0.7352941176470562,6.07,4.72,1.3500000000000005,0,1.5835616438356164,1.4191780821917808,0.0,0
54,1972-07-01,5.6,-0.40000000000000036,27900.0,10.276679841897234,0.27667984189723427,2.95567,2.7972,-2.4884600000000003,107.2,-0.740740740740738,-0.4642525533890436,6.14,5.13,1.0099999999999998,0,1.6657534246575343,1.336986301369863,0.0,0
55,1972-08-01,5.6,-0.5,27900.0,10.276679841897234,0.27667984189723427,2.9484,3.02326,-2.4801699999999998,111.0,3.5447761194029823,2.7777777777777777,6.14,4.83,1.3099999999999996,0,1.7506849315068493,1.252054794520548,0.0,0
56,1972-09-01,5.5,-0.5,27900.0,10.276679841897234,0.27667984189723427,3.18627,3.02326,-2.51174,109.4,-1.4414414414414363,2.0522388059701515,6.43,5.41,1.0199999999999996,0,1.8356164383561644,1.167123287671233,0.0,0
57,1972-10-01,5.6,-0.20000000000000018,29200.0,14.50980392156863,1.6779455144889823,3.17848,3.01624,-2.4872400000000003,109.6,0.18281535648993474,-1.2612612612612664,6.54,5.56,0.9800000000000004,0,1.917808219178082,1.084931506849315,0.0,0
58,1972-11-01,5.3,-0.7000000000000002,29200.0,14.50980392156863,1.6779455144889823,3.41463,2.77778,-2.51757,115.1,5.018248175182482,5.210237659963426,6.39,5.42,0.9699999999999998,0,2.0027397260273974,1.0,1.0,0
59,1972-12-01,5.2,-0.7999999999999998,29200.0,14.50980392156863,1.6779455144889823,3.40633,3.00231,-2.49255,117.5,2.0851433536055652,7.208029197080297,6.29,5.35,0.9400000000000004,0,2.084931506849315,0.9178082191780822,1.0,0
60,1973-01-01,4.9,-0.8999999999999995,30200.0,15.267175572519085,7.448245531366821,3.64078,2.52874,-2.5216800000000004,118.4,0.7659574468085154,2.867072111207656,6.43,5.72,0.71,0,2.16986301369863,0.8328767123287671,1.0,0
61,1973-02-01,5.0,-0.7000000000000002,30200.0,15.267175572519085,7.448245531366821,3.86473,2.75229,-2.5598499999999995,114.2,-3.547297297297299,-2.8085106382978697,6.6,6.2,0.39999999999999947,0,2.254794520547945,0.7479452054794521,1.0,0
62,1973-03-01,4.9,-0.8999999999999995,30200.0,15.267175572519085,7.448245531366821,4.83092,3.21101,-1.2632599999999998,112.4,-1.5761821366024493,-5.0675675675675675,6.65,6.43,0.22000000000000064,0,2.3315068493150686,0.6712328767123288,1.0,0
63,1973-04-01,5.0,-0.7000000000000002,32700.0,22.01492537313433,18.138956380886267,5.3012,2.96804,-0.7594099999999999,110.3,-1.8683274021352387,-3.4150612959719844,6.74,7.09,-0.34999999999999964,1,2.4164383561643836,0.5863013698630137,1.0,0
64,1973-05-01,4.9,-0.7999999999999998,32700.0,22.01492537313433,18.138956380886267,5.52885,3.18907,-0.51511,107.2,-2.810516772438798,-4.626334519572956,6.72,6.83,-0.11000000000000032,1,2.4986301369863013,0.5041095890410959,1.0,0
65,1973-06-01,4.9,-0.7999999999999998,32700.0,22.01492537313433,18.138956380886267,5.9952,3.18182,-0.015730000000000466,104.8,-2.238805970149259,-4.986400725294652,6.96,7.22,-0.2599999999999998,1,2.5835616438356164,0.4191780821917808,1.0,0
66,1973-07-01,4.8,-0.7999999999999998,33500.0,20.07168458781362,9.795004745916387,5.74163,3.1746,0.03510999999999953,105.8,0.9541984732824428,-1.3059701492537368,7.01,7.98,-0.9700000000000006,1,2.665753424657534,0.336986301369863,1.0,0
67,1973-08-01,4.8,-0.7999999999999998,33500.0,20.07168458781362,9.795004745916387,7.39857,3.16027,1.70751,103.8,-1.890359168241966,-0.9541984732824428,7.55,8.91,-1.3600000000000003,1,2.750684931506849,0.25205479452054796,1.0,0
68,1973-09-01,4.8,-0.7000000000000002,33500.0,20.07168458781362,9.795004745916387,7.36342,3.83747,1.7030399999999997,105.6,1.734104046242772,-0.1890359168241993,7.21,8.46,-1.2500000000000009,1,2.835616438356164,0.16712328767123288,1.0,0
69,1973-10-01,4.6,-1.0,34000.0,16.43835616438356,1.9285522428149307,8.05687,4.27928,2.4268400000000003,109.8,3.97727272727273,5.780346820809249,6.91,7.55,-0.6399999999999997,1,2.9178082191780823,0.08493150684931507,1.0,0
70,1973-11-01,4.8,-0.5,34000.0,16.43835616438356,1.9285522428149307,8.25472,4.72973,2.654720000000001,102.0,-7.10382513661202,-3.409090909090904,6.71,7.33,-0.6200000000000001,1,0.0,0.0,1.0,1
71,1973-12-01,4.9,-0.2999999999999998,34000.0,16.43835616438356,1.9285522428149307,8.94118,4.70852,3.3708899999999993,94.78,-7.078431372549018,-13.67941712204007,6.69,7.32,-0.6299999999999999,1,0.0,0.0,1.0,1
72,1974-01-01,5.1,0.1999999999999993,35200.0,16.55629139072848,1.2891158182093942,9.60187,5.15695,4.3248299999999995,96.11,1.4032496307237796,-5.774509803921569,6.94,7.38,-0.4399999999999995,1,0.0,0.0,1.0,1
73,1974-02-01,5.2,0.20000000000000018,35200.0,16.55629139072848,1.2891158182093942,10.0,5.35714,5.27559,93.45,-2.767662053896573,-1.4032496307237796,7.0,6.92,0.08000000000000007,0,0.0,0.0,1.0,1
74,1974-03-01,5.1,0.1999999999999993,35200.0,16.55629139072848,1.2891158182093942,10.13825,5.77778,5.699609999999999,97.44,4.269662921348309,1.3838310269482865,7.08,7.23,-0.15000000000000036,1,0.0,0.0,1.0,1
75,1974-04-01,5.1,0.09999999999999964,35600.0,8.868501529051988,-13.14642384408234,10.06865,6.20843,5.9128099999999995,92.46,-5.1108374384236495,-1.0593900481541028,7.42,8.34,-0.9199999999999999,1,0.0,0.0,1.0,1
76,1974-05-01,5.1,0.1999999999999993,35600.0,8.868501529051988,-13.14642384408234,10.70615,7.06402,6.302,89.67,-3.0175210902011598,-7.9741379310344795,7.62,8.94,-1.3199999999999994,1,0.0,0.0,1.0,1
77,1974-06-01,5.4,0.5,35600.0,8.868501529051988,-13.14642384408234,10.85973,7.92952,6.478290000000001,89.79,0.1338240214118485,-2.887735236859169,7.53,8.81,-1.2800000000000002,1,0.0,0.0,1.0,1
78,1974-07-01,5.5,0.7000000000000002,36200.0,8.059701492537313,-12.011983095276308,11.53846,8.79121,7.16828,79.31,-11.671678360619227,-11.553473848555814,7.65,9.0,-1.3499999999999996,1,0.0,0.0,1.0,1
79,1974-08-01,5.5,0.7000000000000002,36200.0,8.059701492537313,-12.011983095276308,10.88889,9.84683,6.52992,76.03,-4.135670155087632,-15.324646397148909,7.92,9.13,-1.2100000000000009,1,0.0,0.0,1.0,1
80,1974-09-01,5.9,1.1000000000000005,36200.0,8.059701492537313,-12.011983095276308,11.9469,10.21739,7.86527,68.12,-10.403787978429563,-14.109191779094687,8.11,9.73,-1.620000000000001,1,0.0,0.0,1.0,1
81,1974-10-01,6.0,1.4000000000000004,37200.0,9.411764705882353,-7.026591458501207,11.84211,10.58315,8.035,69.44,1.9377568995889505,-8.667631198211238,7.97,8.32,-0.35000000000000053,1,0.0,0.0,1.0,1
82,1974-11-01,6.6,1.7999999999999998,37200.0,9.411764705882353,-7.026591458501207,12.20044,10.96774,8.66509,71.74,3.3122119815668163,5.31415149735759,7.8,7.96,-0.16000000000000014,1,0.0,0.0,1.0,1
83,1974-12-01,7.2,2.3,37200.0,9.411764705882353,-7.026591458501207,12.09503,11.34904,8.8287,67.07,-6.509618065235576,-3.41301843317973,7.71,7.74,-0.03000000000000025,1,0.0,0.0,1.0,1
84,1975-01-01,8.1,3.0,38100.0,8.238636363636363,-8.317655027092115,11.75214,11.51386,8.49399,72.56,8.185477858953346,1.1430164482854857,7.42,7.27,0.15000000000000036,0,0.0,0.0,1.0,1
85,1975-02-01,8.1,2.8999999999999995,38100.0,8.238636363636363,-8.317655027092115,11.20507,11.86441,7.44567,80.1,10.391400220507155,19.427463843745343,7.49,6.08,1.4100000000000001,0,0.0,0.0,1.0,1
86,1975-03-01,8.6,3.5,38100.0,8.238636363636363,-8.317655027092115,10.46025,11.34454,6.96025,83.78,4.594257178526851,15.46306504961411,7.5,6.09,1.4100000000000001,0,0.0,0.0,1.0,1
87,1975-04-01,8.8,3.700000000000001,39000.0,9.550561797752808,0.6820602687008197,10.18711,11.27349,6.6958400000000005,84.72,1.1219861542134133,5.767790262172291,8.08,6.53,1.5499999999999998,0,0.08493150684931507,4.756164383561644,0.0,0
88,1975-05-01,9.0,3.9000000000000004,39000.0,9.550561797752808,0.6820602687008197,9.25926,10.30928,6.033449999999999,90.1,6.350330500472139,7.54356648364764,8.31,6.93,1.3800000000000008,0,0.16712328767123288,4.673972602739726,0.0,0
89,1975-06-01,8.8,3.4000000000000004,39000.0,9.550561797752808,0.6820602687008197,9.18367,9.79592,6.2207099999999995,92.4,2.552719200887915,9.065155807365448,8.02,6.2,1.8199999999999994,0,0.25205479452054796,4.589041095890411,0.0,0
90,1975-07-01,8.6,3.0999999999999996,38800.0,7.18232044198895,-0.8773810505483626,9.53347,9.09091,6.5778,92.49,0.09740259740258571,2.6526082130965603,7.97,6.9,1.0699999999999994,0,0.33424657534246577,4.506849315068493,0.0,0
91,1975-08-01,8.4,2.9000000000000004,38800.0,7.18232044198895,-0.8773810505483626,8.61723,7.96813,5.66883,85.71,-7.330522218618231,-7.240259740259752,8.26,7.44,0.8199999999999994,0,0.4191780821917808,4.421917808219178,0.0,0
92,1975-09-01,8.4,2.5,38800.0,7.18232044198895,-0.8773810505483626,7.90514,7.49507,4.718870000000001,84.67,-1.2133940030334758,-8.454968104659956,8.26,7.6,0.6600000000000001,0,0.5041095890410959,4.336986301369863,0.0,0
93,1975-10-01,8.4,2.4000000000000004,41200.0,10.75268817204301,1.3409234661606568,7.64706,7.03125,4.468579999999999,88.57,4.606117869375211,3.336833508342083,8.47,7.76,0.7100000000000009,0,0.5863013698630137,4.254794520547946,0.0,0
94,1975-11-01,8.3,1.700000000000001,41200.0,10.75268817204301,1.3409234661606568,7.37864,6.97674,3.96401,90.07,1.6935757028339167,6.377701665288758,7.97,6.34,1.63,0,0.6712328767123288,4.16986301369863,0.0,0
95,1975-12-01,8.2,0.9999999999999991,41200.0,10.75268817204301,1.3409234661606568,7.12909,6.73077,3.7227599999999996,88.7,-1.5210391917397474,0.1467765609122837,8.12,6.66,1.459999999999999,0,0.7534246575342466,4.087671232876712,0.0,0
96,1976-01-01,7.9,-0.1999999999999993,42800.0,12.335958005249344,4.0973216416129805,6.69216,6.88337,3.0513800000000004,96.86,9.199549041713638,7.5385811035861074,7.77,6.2,1.5699999999999994,0,0.8383561643835616,4.002739726027397,0.0,0
97,1976-02-01,7.7,-0.39999999999999947,42800.0,12.335958005249344,4.0973216416129805,6.27376,6.43939,2.40903,100.6,3.861243031179016,13.416009019165717,7.8,5.7,2.0999999999999996,0,0.9232876712328767,3.9178082191780823,0.0,0
98,1976-03-01,7.6,-1.0,42800.0,12.335958005249344,4.0973216416129805,6.06061,6.60377,1.2296899999999997,101.1,0.4970178926441352,4.377451992566585,7.86,6.42,1.4400000000000004,0,1.0027397260273974,3.8383561643835615,0.0,0
99,1976-04-01,7.7,-1.1000000000000005,44200.0,13.333333333333334,3.782771535580526,5.84906,6.37899,0.54786,101.9,0.7912957467853723,1.2922465208747629,7.68,6.2,1.4799999999999995,0,1.0876712328767124,3.7534246575342465,0.0,0
100,1976-05-01,7.4,-1.5999999999999996,44200.0,13.333333333333334,3.782771535580526,6.21469,6.54206,0.6858399999999998,101.2,-0.6869479882237515,0.09891196834817856,7.69,6.04,1.6500000000000004,0,1.16986301369863,3.671232876712329,0.0,0
101,1976-06-01,7.6,-1.200000000000001,44200.0,13.333333333333334,3.782771535580526,5.98131,6.3197,-0.013889999999999958,101.8,0.5928853754940655,-0.09813542688911533,7.94,6.7,1.2400000000000002,0,1.2547945205479452,3.5863013698630137,0.0,0
102,1976-07-01,7.8,-0.7999999999999998,44400.0,14.432989690721648,7.250669248732698,5.55556,6.66667,-0.18606999999999996,104.2,2.357563850687628,2.9644268774703555,7.88,6.46,1.42,0,1.336986301369863,3.504109589041096,0.0,0
103,1976-08-01,7.8,-0.6000000000000005,44400.0,14.432989690721648,7.250669248732698,5.71956,6.82657,-1.67901,103.3,-0.8637236084453029,1.4734774066797642,7.85,6.12,1.7299999999999995,0,1.4219178082191781,3.419178082191781,0.0,0
104,1976-09-01,7.6,-0.8000000000000007,44400.0,14.432989690721648,7.250669248732698,5.49451,6.78899,-1.8689099999999996,105.5,2.1297192642788025,1.2476007677543157,7.64,5.89,1.75,0,1.5068493150684932,3.334246575342466,0.0,0
105,1976-10-01,7.7,-0.7000000000000002,45500.0,10.436893203883495,-0.3157949681595156,5.46448,6.75182,-2.59239,101.9,-3.412322274881511,-1.355275895450137,7.49,5.72,1.7700000000000005,0,1.5890410958904109,3.252054794520548,0.0,0
106,1976-11-01,7.8,-0.5000000000000009,45500.0,10.436893203883495,-0.3157949681595156,5.06329,6.34058,-3.1914300000000004,101.2,-0.6869479882237515,-4.075829383886253,7.38,5.46,1.92,0,1.673972602739726,3.1671232876712327,0.0,0
107,1976-12-01,7.8,-0.39999999999999947,45500.0,10.436893203883495,-0.3157949681595156,5.03597,6.12613,-3.9052099999999994,104.7,3.458498023715415,2.747791952894992,6.97,4.93,2.04,0,1.7561643835616438,3.084931506849315,0.0,0
108,1977-01-01,7.5,-0.40000000000000036,46300.0,8.177570093457943,-4.158387911791401,5.19713,6.08229,-4.40474,103.8,-0.8595988538682002,2.5691699604743023,6.84,4.88,1.96,0,1.841095890410959,3.0,0.0,0
109,1977-02-01,7.6,-0.10000000000000053,46300.0,8.177570093457943,-4.158387911791401,6.08229,6.22776,-3.9177099999999996,101.0,-2.6974951830443135,-3.533906399235915,7.41,5.55,1.8600000000000003,0,1.926027397260274,2.915068493150685,0.0,0
110,1977-03-01,7.4,-0.1999999999999993,46300.0,8.177570093457943,-4.158387911791401,6.42857,6.19469,-3.7096799999999996,100.6,-0.39603960396040166,-3.0828516377649353,7.49,5.62,1.87,0,2.0027397260273974,2.8383561643835615,0.0,0
111,1977-04-01,7.2,-0.5,48900.0,10.633484162895927,-2.699849170437407,6.95187,6.34921,-3.1167799999999994,99.05,-1.5407554671968164,-1.9306930693069335,7.43,5.42,2.01,0,2.0876712328767124,2.7534246575342465,0.0,0
112,1977-05-01,7.0,-0.40000000000000036,48900.0,10.633484162895927,-2.699849170437407,6.73759,6.31579,-3.968559999999999,98.76,-0.292781423523465,-1.829025844930407,7.45,5.7,1.75,0,2.16986301369863,2.671232876712329,0.0,0
113,1977-06-01,7.2,-0.39999999999999947,48900.0,10.633484162895927,-2.699849170437407,6.70194,6.64336,-4.157790000000001,99.29,0.536654515998381,0.24230186774357307,7.38,5.85,1.5300000000000002,0,2.254794520547945,2.5863013698630137,0.0,0
114,1977-07-01,6.9,-0.8999999999999995,48800.0,9.90990990990991,-4.523079780811738,6.66667,6.25,-4.871790000000001,100.2,0.9165072011280053,1.4580801944106903,7.34,5.72,1.62,0,2.336986301369863,2.504109589041096,0.0,0
115,1977-08-01,7.0,-0.7999999999999998,48800.0,9.90990990990991,-4.523079780811738,6.63176,6.21762,-4.25713,97.75,-2.4451097804391244,-1.551012186524329,7.43,6.19,1.2399999999999993,0,2.421917808219178,2.419178082191781,0.0,0
116,1977-09-01,6.8,-0.7999999999999998,48800.0,9.90990990990991,-4.523079780811738,6.42361,6.18557,-5.523289999999999,96.23,-1.5549872122762107,-3.9620758483033915,7.3,6.36,0.9399999999999995,0,2.506849315068493,2.334246575342466,0.0,0
117,1977-10-01,6.8,-0.9000000000000004,51600.0,13.406593406593407,2.9697002027099124,6.39033,5.98291,-5.45178,93.74,-2.5875506598773863,-4.102301790281335,7.41,6.72,0.6900000000000004,0,2.589041095890411,2.252054794520548,0.0,0
118,1977-11-01,6.8,-1.0,51600.0,13.406593406593407,2.9697002027099124,6.71256,6.13288,-5.4878800000000005,94.28,0.5760614465543058,-2.026395095084696,7.63,7.05,0.5800000000000001,0,2.673972602739726,2.1671232876712327,0.0,0
119,1977-12-01,6.4,-1.3999999999999995,51600.0,13.406593406593407,2.9697002027099124,6.67808,6.45161,-5.41695,93.82,-0.4879083580823165,0.08534243652656101,7.58,6.92,0.6600000000000001,0,2.756164383561644,2.084931506849315,0.0,0
120,1978-01-01,6.4,-1.0999999999999996,53000.0,14.47084233261339,6.293272239155447,6.81431,6.40809,-4.937830000000001,90.25,-3.805158814751645,-4.274501484938482,7.83,7.0,0.8300000000000001,0,2.841095890410959,2.0,0.0,0
121,1978-02-01,6.3,-1.2999999999999998,53000.0,14.47084233261339,6.293272239155447,6.23946,6.19765,-4.965609999999999,88.98,-1.4072022160664777,-5.158814751652089,7.96,7.27,0.6900000000000004,0,2.926027397260274,1.915068493150685,0.0,0
122,1978-03-01,6.3,-1.1000000000000005,53000.0,14.47084233261339,6.293272239155447,6.37584,6.33333,-4.08441,88.82,-0.17981568891887031,-1.5844875346260463,8.05,7.35,0.7000000000000011,0,3.0027397260273974,1.8383561643835618,0.0,0
123,1978-04-01,6.1,-1.1000000000000005,55300.0,13.0879345603272,2.4544503974312732,6.5,6.6335,-3.6871100000000006,92.71,4.379644224273814,4.191953247920869,8.13,7.4,0.7300000000000004,0,3.0876712328767124,1.7534246575342465,0.0,0
124,1978-05-01,6.0,-1.0,55300.0,13.0879345603272,2.4544503974312732,7.14286,6.76568,-2.1163999999999996,97.41,5.069571782979186,9.671245215041662,8.24,7.68,0.5600000000000005,0,3.16986301369863,1.6712328767123288,0.0,0
125,1978-06-01,5.9,-1.2999999999999998,55300.0,13.0879345603272,2.4544503974312732,7.43802,6.88525,-1.7456499999999995,97.66,0.256647161482394,5.339229856541908,8.41,7.93,0.4800000000000004,0,3.254794520547945,1.5863013698630137,0.0,0
126,1978-07-01,6.2,-0.7000000000000002,56100.0,14.959016393442623,5.049106483532713,7.73026,7.18954,-1.803209999999999,97.19,-0.4812615195576479,-0.22584950210450555,8.59,8.32,0.2699999999999996,0,3.336986301369863,1.5041095890410958,0.0,0
127,1978-08-01,5.9,-1.0999999999999996,56100.0,14.959016393442623,5.049106483532713,7.85597,7.47967,-0.7612599999999992,103.9,6.904002469389864,6.3895146426377325,8.54,8.29,0.25,0,3.421917808219178,1.4191780821917808,0.0,0
128,1978-09-01,6.0,-0.7999999999999998,56100.0,14.959016393442623,5.049106483532713,8.48287,7.9288,0.5777299999999999,103.9,0.0,6.904002469389864,8.38,8.5,-0.11999999999999922,1,3.506849315068493,1.3342465753424657,0.0,0
129,1978-10-01,5.8,-1.0,59000.0,14.34108527131783,0.9344918647244231,8.92857,8.3871,1.2815100000000008,100.6,-3.1761308950914446,-3.1761308950914446,8.58,8.86,-0.27999999999999936,1,3.589041095890411,1.252054794520548,0.0,0
130,1978-11-01,5.9,-0.8999999999999995,59000.0,14.34108527131783,0.9344918647244231,8.87097,8.50722,1.49233,94.71,-5.854870775347913,-8.845043310875852,8.66,9.94,-1.2799999999999994,1,3.673972602739726,1.167123287671233,0.0,0
131,1978-12-01,6.0,-0.40000000000000036,59000.0,14.34108527131783,0.9344918647244231,8.98876,8.45295,1.8596699999999995,96.11,1.4781966001478257,-4.46322067594433,8.8,10.02,-1.2199999999999989,1,3.756164383561644,1.084931506849315,0.0,0
132,1979-01-01,5.9,-0.5,60600.0,14.339622641509434,-0.13121969110395604,9.2504,8.55784,2.5582400000000005,99.71,3.745708042867542,5.279273571956499,9.18,10.58,-1.4000000000000004,1,3.841095890410959,1.0,1.0,0
133,1979-02-01,5.9,-0.39999999999999947,60600.0,14.339622641509434,-0.13121969110395604,9.84127,9.14826,3.5675099999999995,98.23,-1.484304483000692,2.2058058474664493,8.94,10.14,-1.200000000000001,1,3.926027397260274,0.915068493150685,1.0,0
134,1979-03-01,5.8,-0.5,60600.0,14.339622641509434,-0.13121969110395604,10.25237,9.40439,4.191760000000001,100.1,1.9036954087345923,0.3911342894393747,9.17,10.41,-1.2400000000000002,1,4.002739726027397,0.8383561643835616,1.0,0
135,1979-04-01,5.8,-0.2999999999999998,63100.0,14.10488245931284,1.0169478989856398,10.48513,9.33126,4.63607,102.1,1.998001998001998,3.9397332790389803,9.11,10.18,-1.0700000000000003,1,4.087671232876712,0.7534246575342466,1.0,0
136,1979-05-01,5.6,-0.40000000000000036,63100.0,14.10488245931284,1.0169478989856398,10.69767,9.42813,4.48298,99.73,-2.321253672869726,-0.36963036963036,9.36,10.24,-0.8800000000000008,1,4.16986301369863,0.6712328767123288,1.0,0
137,1979-06-01,5.7,-0.20000000000000018,63100.0,14.10488245931284,1.0169478989856398,11.07692,9.35583,5.09561,101.7,1.9753334001804863,-0.3917727717923521,9.05,9.91,-0.8599999999999994,1,4.254794520547946,0.5863013698630137,1.0,0
138,1979-07-01,5.7,-0.5,64700.0,15.32976827094474,0.37075187750211747,11.45038,9.60366,5.894819999999999,102.7,0.983284169124877,2.9780407099167743,8.76,9.38,-0.620000000000001,1,4.336986301369863,0.5041095890410959,1.0,0
139,1979-08-01,6.0,0.09999999999999964,64700.0,15.32976827094474,0.37075187750211747,11.83612,9.98487,6.116559999999999,107.4,4.576436222005845,5.6047197640118025,8.99,9.66,-0.6699999999999999,1,4.421917808219178,0.4191780821917808,1.0,0
140,1979-09-01,5.9,-0.09999999999999964,64700.0,15.32976827094474,0.37075187750211747,11.8797,9.89505,6.38519,108.6,1.1173184357541792,5.744888023369028,9.32,10.68,-1.3599999999999994,1,4.506849315068493,0.33424657534246577,1.0,0
141,1979-10-01,6.0,0.20000000000000018,62600.0,6.101694915254238,-8.239390356063591,12.07154,10.11905,6.607060000000001,104.5,-3.7753222836095714,-2.7001862197392974,9.51,10.9,-1.3900000000000006,1,4.589041095890411,0.25205479452054796,1.0,0
142,1979-11-01,5.9,0.0,62600.0,6.101694915254238,-8.239390356063591,12.59259,10.65089,7.529299999999999,103.7,-0.765550239234447,-4.511970534069974,10.79,12.88,-2.0900000000000016,1,4.673972602739726,0.16712328767123288,1.0,0
